,date,일누적 자외선 A(MJ/m2),일최대 자외선 B(W/m2 ),평균 오존전량(DU),미세머지_10,미세머지_11,미세머지_12,미세머지_13,미세머지_14,운량_10,운량_11,운량_12,운량_13,운량_14,총자외선지수 일최고값
1250,2015-06-04,1.23,0.23,325.0,41.0,39.0,35.0,27.0,41.0,0.0,5.0,7.0,6.0,6.0,10.6
1251,2015-06-05,1.24,0.2,371.4,20.0,24.0,22.0,23.0,13.0,9.0,9.0,7.0,7.0,5.0,9.4
1252,2015-06-06,1.19,0.181,375.9,12.0,18.0,25.0,28.0,27.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.5
1253,2015-06-07,1.4,0.206,358.8,27.0,23.0,26.0,27.0,32.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.6
1254,2015-06-08,0.85,0.126,327.4,29.0,31.0,30.0,35.0,38.0,10.0,10.0,10.0,10.0,10.0,5.9
1255,2015-06-09,0.99,0.23,350.3,49.0,36.0,16.0,17.0,11.0,8.0,8.0,7.0,5.0,5.0,10.7
1256,2015-06-10,1.27,0.208,335.3,35.0,39.0,36.0,34.0,26.0,2.0,4.0,5.0,7.0,7.0,9.6
1257,2015-06-11,0.54,0.141,316.1,39.0,33.0,36.0,24.0,16.0,10.0,10.0,10.0,10.0,10.0,6.4
1258,2015-06-12,1.0,0.186,356.3,63.0,62.0,63.0,61.0,56.0,3.0,0.0,0.0,0.0,0.0,8.7
1259,2015-06-13,0.76,0.123,346.6,79.0,74.0,83.0,75.0,70.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.9
1260,2015-06-14,0.75,0.13,375.7,17.0,21.0,21.0,24.0,29.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.2
1261,2015-06-15,1.04,0.196,341.8,35.0,48.0,43.0,31.0,32.0,6.0,8.0,8.0,7.0,7.0,9.2
1262,2015-06-16,1.23,0.203,334.2,47.0,54.0,46.0,50.0,49.0,7.0,8.0,7.0,6.0,5.0,9.4
1263,2015-06-17,0.82,0.175,330.0,26.0,30.0,36.0,38.0,53.0,8.0,10.0,10.0,9.0,9.0,8.1
1264,2015-06-18,1.17,0.207,326.5,28.0,31.0,34.0,48.0,49.0,5.0,5.0,3.0,8.0,7.0,9.6
1265,2015-06-19,1.27,0.187,363.0,23.0,40.0,47.0,46.0,51.0,3.0,3.0,5.0,5.0,6.0,8.8
1266,2015-06-20,0.32,0.059,393.2,21.0,18.0,24.0,26.0,24.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.8
1267,2015-06-21,1.45,0.198,347.8,18.0,22.0,29.0,31.0,30.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.4
1268,2015-06-22,1.4,0.186,351.9,21.0,22.0,21.0,26.0,22.0,6.0,6.0,7.0,6.0,5.0,8.8
1269,2015-06-23,1.39,0.181,358.0,25.0,18.0,16.0,19.0,19.0,6.0,6.0,5.0,7.0,7.0,8.6
1270,2015-06-24,1.08,0.205,325.3,27.0,29.0,37.0,29.0,35.0,8.0,8.0,8.0,8.0,10.0,9.5
1271,2015-06-25,0.57,0.136,306.9,42.0,45.0,43.0,41.0,45.0,10.0,10.0,10.0,10.0,10.0,6.2
1272,2015-06-26,0.93,0.178,319.2,9.0,10.0,13.0,15.0,13.0,10.0,10.0,10.0,10.0,10.0,8.1
1273,2015-06-27,1.54,0.231,346.7,10.0,7.0,14.0,22.0,29.0,-999.0,-999.0,-999.0,-999.0,-999.0,10.7
1274,2015-06-28,1.34,0.228,334.4,21.0,21.0,21.0,23.0,22.0,-999.0,-999.0,-999.0,-999.0,-999.0,10.5
1275,2015-06-29,1.23,0.241,310.7,20.0,16.0,16.0,18.0,14.0,5.0,5.0,6.0,7.0,6.0,11.1
1276,2015-06-30,0.9,0.255,300.9,26.0,25.0,26.0,20.0,25.0,10.0,10.0,10.0,10.0,10.0,11.7
1277,2015-07-01,1.27,0.247,326.7,25.0,24.0,52.0,32.0,21.0,7.0,4.0,2.0,1.0,1.0,11.4
1278,2015-07-02,1.17,0.181,351.0,25.0,32.0,22.0,15.0,13.0,5.0,6.0,8.0,8.0,8.0,8.5
1279,2015-07-03,1.38,0.2,351.6,22.0,25.0,19.0,16.0,18.0,5.0,5.0,5.0,3.0,1.0,9.5
1280,2015-07-04,1.49,0.193,352.7,24.0,19.0,20.0,20.0,18.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.1
1281,2015-07-05,1.4,0.197,339.8,17.0,17.0,19.0,15.0,23.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.2
1282,2015-07-06,1.27,0.204,326.6,24.0,18.0,17.0,15.0,19.0,6.0,7.0,7.0,6.0,7.0,9.5
1283,2015-07-07,0.74,0.139,309.9,32.0,21.0,33.0,36.0,40.0,10.0,10.0,10.0,10.0,10.0,6.5
1284,2015-07-08,0.88,0.199,308.3,15.0,10.0,8.0,9.0,7.0,10.0,10.0,10.0,10.0,10.0,9.3
1285,2015-07-09,0.57,0.13,-999.0,6.0,14.0,9.0,8.0,6.0,10.0,10.0,10.0,10.0,10.0,5.9
1286,2015-07-10,1.28,0.269,289.0,16.0,11.0,20.0,15.0,17.0,7.0,8.0,7.0,5.0,7.0,12.3
1287,2015-07-11,0.99,0.227,280.2,30.0,33.0,33.0,41.0,33.0,-999.0,-999.0,-999.0,-999.0,-999.0,10.3
1288,2015-07-12,0.39,0.12,275.7,52.0,10.0,17.0,8.0,12.0,-999.0,-999.0,10.0,10.0,10.0,5.4
1289,2015-07-13,0.64,0.138,321.5,7.0,10.0,12.0,34.0,55.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.3
1290,2015-07-14,1.01,0.176,323.6,89.0,93.0,87.0,73.0,76.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.2
1291,2015-07-15,1.09,0.191,328.1,77.0,88.0,88.0,85.0,96.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.9
1292,2015-07-16,1.37,0.23,311.8,52.0,14.0,14.0,13.0,14.0,-999.0,-999.0,-999.0,-999.0,-999.0,10.6
1293,2015-07-17,1.45,0.254,297.3,12.0,10.0,12.0,14.0,15.0,-999.0,-999.0,-999.0,-999.0,-999.0,11.6
1294,2015-07-18,0.7,0.208,293.9,25.0,24.0,27.0,26.0,30.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.6
1295,2015-07-19,0.74,0.161,301.1,26.0,25.0,30.0,31.0,29.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.4
1296,2015-07-20,0.9,0.218,294.5,43.0,31.0,34.0,33.0,41.0,-999.0,-999.0,-999.0,-999.0,-999.0,10.1
1297,2015-07-21,1.1,0.225,298.6,28.0,39.0,29.0,24.0,26.0,-999.0,-999.0,-999.0,-999.0,-999.0,10.3
1298,2015-07-22,0.85,0.168,306.1,21.0,21.0,22.0,21.0,16.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.9
1299,2015-07-23,0.48,0.13,297.9,31.0,20.0,13.0,10.0,10.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.9
1300,2015-07-24,0.35,0.122,-999.0,4.0,10.0,11.0,10.0,18.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.5
1301,2015-07-25,0.33,0.089,-999.0,19.0,25.0,22.0,19.0,23.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.0
1302,2015-07-26,1.23,0.259,291.5,20.0,17.0,25.0,19.0,20.0,-999.0,-999.0,-999.0,-999.0,-999.0,11.7
1303,2015-07-27,0.41,0.11,-999.0,22.0,14.0,14.0,15.0,14.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0
1304,2015-07-28,0.82,0.19,306.4,7.0,15.0,15.0,24.0,21.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.9
1305,2015-07-29,0.77,0.176,292.6,41.0,50.0,56.0,48.0,54.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.1
1306,2015-07-30,1.12,0.209,291.6,59.0,55.0,58.0,56.0,49.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.5
1307,2015-07-31,0.89,0.225,298.8,43.0,41.0,41.0,38.0,33.0,-999.0,-999.0,-999.0,-999.0,-999.0,11.1
1308,2015-08-01,1.22,0.224,301.7,33.0,37.0,30.0,27.0,26.0,-999.0,-999.0,-999.0,-999.0,-999.0,10.3
1309,2015-08-02,0.69,0.156,304.9,28.0,30.0,31.0,25.0,35.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.2
1310,2015-08-03,1.09,0.207,302.1,20.0,18.0,25.0,21.0,22.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.5
1311,2015-08-04,1.06,0.212,304.8,20.0,15.0,20.0,17.0,18.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.7
1312,2015-08-05,1.13,0.223,302.8,32.0,29.0,30.0,32.0,28.0,-999.0,-999.0,-999.0,-999.0,-999.0,10.2
1313,2015-08-06,1.32,0.229,304.1,20.0,20.0,22.0,24.0,29.0,-999.0,-999.0,-999.0,-999.0,-999.0,10.5
1314,2015-08-07,1.25,0.217,299.6,37.0,36.0,42.0,35.0,30.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.9
1315,2015-08-08,0.92,0.227,286.5,43.0,46.0,47.0,56.0,26.0,-999.0,-999.0,-999.0,-999.0,-999.0,10.4
1316,2015-08-09,1.2,0.244,288.8,14.0,10.0,9.0,13.0,9.0,-999.0,-999.0,-999.0,-999.0,-999.0,11.1
1317,2015-08-10,0.75,0.133,293.9,28.0,27.0,25.0,30.0,31.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.2
1318,2015-08-11,0.36,0.077,307.7,48.0,49.0,41.0,45.0,38.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.5
1319,2015-08-12,1.28,0.225,308.7,51.0,35.0,27.0,18.0,17.0,-999.0,-999.0,-999.0,-999.0,-999.0,10.3
1320,2015-08-13,1.16,0.211,314.9,32.0,27.0,32.0,36.0,23.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.7
1321,2015-08-14,1.26,0.207,317.2,35.0,35.0,41.0,37.0,39.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.5
1322,2015-08-15,1.05,0.183,312.2,58.0,59.0,55.0,54.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.4
1323,2015-08-16,0.43,0.083,317.7,70.0,74.0,77.0,78.0,78.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.1
1324,2015-08-17,1.16,0.204,319.8,20.0,26.0,20.0,22.0,26.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.4
1325,2015-08-18,1.07,-999.0,307.9,22.0,32.0,30.0,27.0,34.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.3
1326,2015-08-19,0.72,0.138,298.8,25.0,31.0,20.0,19.0,16.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.6
1327,2015-08-20,0.75,-999.0,291.7,12.0,18.0,21.0,20.0,24.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.9
1328,2015-08-21,0.74,-999.0,302.6,15.0,16.0,34.0,35.0,19.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.7
1329,2015-08-22,0.79,-999.0,305.5,40.0,46.0,51.0,55.0,59.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.1
1330,2015-08-23,1.2,-999.0,313.1,33.0,30.0,29.0,28.0,30.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1331,2015-08-24,0.74,-999.0,293.1,44.0,35.0,36.0,33.0,30.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.4
1332,2015-08-25,0.52,-999.0,281.0,6.0,7.0,10.0,6.0,7.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
1333,2015-08-26,-999.0,-999.0,305.1,7.0,9.0,12.0,12.0,10.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.7
1334,2015-08-27,1.17,0.205,310.1,23.0,37.0,28.0,20.0,20.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.5
1335,2015-08-28,0.97,0.193,325.1,21.0,20.0,19.0,20.0,23.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.0
1336,2015-08-29,1.11,0.195,319.0,16.0,19.0,12.0,17.0,14.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.1
1337,2015-08-30,1.14,0.178,321.3,25.0,31.0,29.0,24.0,35.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.3
1338,2015-08-31,1.05,0.156,321.2,30.0,33.0,37.0,39.0,35.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.4
1339,2015-09-01,1.06,0.181,319.1,25.0,28.0,24.0,28.0,25.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.5
1340,2015-09-02,0.5,0.11,312.1,29.0,28.0,25.0,26.0,20.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.2
1341,2015-09-03,-999.0,0.179,337.9,24.0,24.0,19.0,15.0,17.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.5
1342,2015-09-04,1.12,0.173,324.2,26.0,30.0,30.0,30.0,34.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.1
1343,2015-09-05,0.62,0.115,320.4,28.0,30.0,32.0,31.0,30.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.6
1344,2015-09-06,0.96,0.17,325.5,11.0,13.0,12.0,8.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.0
1345,2015-09-07,1.14,0.185,326.4,12.0,11.0,9.0,14.0,14.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.6
1346,2015-09-08,1.17,0.191,314.6,11.0,8.0,11.0,10.0,10.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.9
1347,2015-09-09,1.13,0.194,296.5,20.0,25.0,14.0,16.0,16.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.3
1348,2015-09-10,1.14,0.192,293.1,16.0,17.0,21.0,20.0,18.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.9
1349,2015-09-11,0.47,0.132,290.4,40.0,47.0,42.0,40.0,31.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.2
1350,2015-09-12,0.51,0.121,309.2,18.0,18.0,11.0,14.0,15.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.6
1351,2015-09-13,1.1,0.175,323.1,26.0,20.0,18.0,17.0,26.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.2
1352,2015-09-14,0.99,0.157,324.3,12.0,20.0,25.0,24.0,26.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.4
1353,2015-09-15,1.01,0.167,324.0,13.0,19.0,17.0,13.0,11.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.9
1354,2015-09-16,0.75,0.13,314.0,12.0,13.0,13.0,15.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.1
1355,2015-09-17,1.08,0.173,316.3,-999.0,3.0,11.0,24.0,13.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.1
1356,2015-09-18,0.87,0.178,307.0,15.0,9.0,8.0,11.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.4
1357,2015-09-19,0.97,0.16,309.7,15.0,18.0,18.0,18.0,22.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.5
1358,2015-09-20,0.88,0.143,301.8,29.0,36.0,38.0,36.0,38.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.7
1359,2015-09-21,0.99,0.164,305.7,23.0,24.0,21.0,27.0,19.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.7
1360,2015-09-22,0.95,0.144,320.0,36.0,34.0,44.0,38.0,39.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.8
1361,2015-09-23,0.35,0.078,-999.0,42.0,35.0,37.0,37.0,33.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.6
1362,2015-09-24,0.82,0.148,293.6,25.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.9
1363,2015-09-25,0.72,0.127,296.0,34.0,42.0,37.0,43.0,30.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.0
1364,2015-09-26,0.77,0.131,298.5,52.0,46.0,50.0,56.0,53.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.1
1365,2015-09-27,0.91,0.161,298.3,39.0,39.0,49.0,35.0,44.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.3
1366,2015-09-28,0.86,0.141,297.2,30.0,28.0,29.0,28.0,24.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.7
1367,2015-09-29,0.95,0.163,279.6,33.0,24.0,25.0,18.0,23.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.6
1368,2015-09-30,0.61,0.136,269.8,21.0,13.0,17.0,24.0,14.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.3
1369,2015-10-01,0.18,0.048,291.0,11.0,12.0,13.0,14.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.2
1370,2015-10-02,0.66,0.146,296.2,41.0,34.0,35.0,34.0,28.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.2
1371,2015-10-03,0.75,0.116,303.7,47.0,48.0,55.0,60.0,67.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.5
1372,2015-10-04,0.74,0.128,302.1,25.0,21.0,87.0,16.0,14.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.1
1373,2015-10-05,0.87,0.138,306.3,29.0,23.0,22.0,19.0,22.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.5
1374,2015-10-06,0.85,0.133,303.7,18.0,12.0,23.0,17.0,23.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.3
1375,2015-10-07,0.66,0.128,291.2,22.0,21.0,27.0,38.0,24.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.1
1376,2015-10-08,0.75,0.116,301.0,41.0,37.0,25.0,14.0,15.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.5
1377,2015-10-09,0.74,0.125,318.8,22.0,36.0,36.0,33.0,27.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.0
1378,2015-10-10,0.43,0.093,329.6,18.0,25.0,42.0,41.0,53.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.5
1379,2015-10-11,0.35,0.081,328.3,18.0,25.0,29.0,30.0,28.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.9
1380,2015-10-12,0.82,0.133,303.0,19.0,18.0,22.0,19.0,25.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.3
1381,2015-10-13,0.8,0.12,303.6,-999.0,-999.0,-999.0,17.0,18.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.7
1382,2015-10-14,0.72,0.115,297.3,107.0,76.0,57.0,50.0,52.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.5
1383,2015-10-15,0.67,0.098,300.3,43.0,49.0,49.0,45.0,52.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.7
1384,2015-10-16,0.63,0.088,315.0,46.0,49.0,52.0,44.0,43.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.3
1385,2015-10-17,0.71,0.112,288.8,40.0,44.0,49.0,46.0,52.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.3
1386,2015-10-18,0.57,0.1,291.4,46.0,45.0,42.0,38.0,30.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.2
1387,2015-10-19,0.48,0.076,292.0,70.0,72.0,79.0,72.0,74.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.6
1388,2015-10-20,0.49,0.074,282.6,65.0,65.0,58.0,67.0,64.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.5
1389,2015-10-21,0.52,0.077,287.4,83.0,94.0,83.0,78.0,85.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.7
1390,2015-10-22,0.52,0.082,286.8,118.0,110.0,113.0,114.0,101.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.9
1391,2015-10-23,0.61,0.101,276.0,35.0,27.0,24.0,26.0,25.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.8
1392,2015-10-24,0.46,0.086,266.3,91.0,91.0,78.0,69.0,52.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.1
1393,2015-10-25,0.62,0.098,270.2,29.0,26.0,32.0,29.0,30.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.7
1394,2015-10-26,0.49,0.089,275.4,31.0,32.0,31.0,32.0,31.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.3
1395,2015-10-27,0.46,0.086,302.5,15.0,27.0,54.0,85.0,127.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.2
1396,2015-10-28,0.47,0.094,300.7,23.0,28.0,23.0,21.0,32.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.5
1397,2015-10-29,0.56,0.088,309.4,19.0,13.0,8.0,7.0,14.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.3
1398,2015-10-30,0.58,0.084,328.2,25.0,28.0,27.0,28.0,24.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.2
1399,2015-10-31,0.56,0.081,323.1,17.0,25.0,23.0,26.0,25.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.9
1400,2015-11-01,0.35,0.049,315.5,32.0,27.0,25.0,24.0,21.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.4
1401,2015-11-02,0.41,0.068,336.6,30.0,18.0,23.0,23.0,23.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.4
1402,2015-11-03,0.57,0.078,309.5,46.0,36.0,38.0,37.0,41.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.8
1403,2015-11-04,0.59,0.084,296.4,56.0,52.0,52.0,42.0,37.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.1
1404,2015-11-05,0.52,0.07,294.7,47.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.4
1405,2015-11-06,0.4,0.079,286.7,72.0,60.0,56.0,60.0,29.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.9
1406,2015-11-07,0.09,0.017,-999.0,12.0,12.0,13.0,12.0,10.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.8
1407,2015-11-08,0.12,0.022,-999.0,11.0,4.0,6.0,8.0,5.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0
1408,2015-11-09,0.23,0.045,283.9,6.0,9.0,14.0,28.0,40.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.2
1409,2015-11-10,0.31,0.042,308.0,68.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0
1410,2015-11-11,0.4,0.061,306.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.0
1411,2015-11-12,0.55,0.075,299.7,16.0,9.0,10.0,6.0,8.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.7
1412,2015-11-13,0.13,0.019,-999.0,15.0,11.0,8.0,11.0,13.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9
1413,2015-11-14,0.3,0.072,270.8,7.0,6.0,8.0,4.0,9.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.5
1414,2015-11-15,0.52,0.078,282.0,10.0,7.0,6.0,11.0,7.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.8
1415,2015-11-16,0.2,0.037,277.5,20.0,18.0,14.0,15.0,16.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.8
1416,2015-11-17,0.46,0.074,284.6,18.0,8.0,7.0,6.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.6
1417,2015-11-18,0.09,0.026,-999.0,9.0,10.0,10.0,9.0,6.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.2
1418,2015-11-19,0.22,0.045,-999.0,12.0,6.0,5.0,6.0,5.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.2
1419,2015-11-20,0.26,0.065,301.7,26.0,27.0,21.0,19.0,13.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.2
1420,2015-11-21,0.36,0.049,308.2,35.0,33.0,34.0,29.0,28.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.4
1421,2015-11-22,0.41,0.054,312.4,43.0,44.0,41.0,47.0,39.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.7
1422,2015-11-23,0.24,0.033,310.8,12.0,6.0,8.0,16.0,15.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.7
1423,2015-11-24,0.25,0.036,320.4,25.0,26.0,23.0,22.0,24.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.8
1424,2015-11-25,0.1,0.034,325.8,7.0,9.0,8.0,9.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.7
1425,2015-11-26,0.18,0.045,365.7,11.0,15.0,11.0,12.0,18.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.4
1426,2015-11-27,0.12,0.025,-999.0,22.0,19.0,28.0,29.0,20.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.2
1427,2015-11-28,0.17,0.026,362.6,26.0,17.0,18.0,18.0,13.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.3
1428,2015-11-29,0.08,0.023,-999.0,29.0,20.0,28.0,28.0,24.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.2
1429,2015-11-30,0.31,0.043,333.6,48.0,50.0,43.0,41.0,35.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.2
1430,2015-12-01,0.43,0.049,345.6,39.0,32.0,19.0,18.0,9.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.5
1431,2015-12-02,0.07,0.01,-999.0,28.0,24.0,32.0,37.0,62.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.5
1432,2015-12-03,0.26,0.042,353.9,27.0,20.0,29.0,27.0,17.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.2
1433,2015-12-04,0.2,0.039,348.7,21.0,22.0,20.0,22.0,17.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.1
1434,2015-12-05,0.16,0.028,314.9,38.0,41.0,48.0,39.0,39.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.4
1435,2015-12-06,0.36,0.046,306.6,25.0,18.0,24.0,19.0,22.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.3
1436,2015-12-07,0.41,0.048,314.4,37.0,36.0,30.0,29.0,29.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.4
1437,2015-12-08,0.43,0.052,309.1,21.0,17.0,19.0,14.0,19.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.6
1438,2015-12-09,0.38,0.055,292.3,38.0,46.0,38.0,26.0,26.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.8
1439,2015-12-10,0.1,0.016,-999.0,-999.0,22.0,16.0,21.0,20.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.8
1440,2015-12-11,0.33,0.043,340.0,42.0,40.0,34.0,22.0,22.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.2
1441,2015-12-12,0.29,0.045,305.2,21.0,17.0,24.0,21.0,21.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.3
1442,2015-12-13,0.39,0.046,313.4,35.0,32.0,28.0,25.0,24.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.4
1443,2015-12-14,0.1,0.015,-999.0,34.0,39.0,34.0,28.0,31.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.7
1444,2015-12-15,0.18,0.026,313.7,48.0,45.0,51.0,55.0,45.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.3
1445,2015-12-16,0.15,0.025,315.7,14.0,7.0,12.0,8.0,11.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.2
